participantId,objectName,objectDwellFirstTime,objectDwellEndTime,objectDwellTotalTime,objectDwellValid,objectDwellPosX,objectDwellPosY,objectDwellPosZ,objectDwellDistance
501,sideDoorsNonSpecific,88436.0,88604.0,168.0,1,32.20026,1.754745,6.917523,6.430122
501,1S_Access_2_Door,88624.0,91492.0,2868.0,1,32.22805,1.523756,6.418914,6.494819
501,Wall_Part,91500.0,92168.0,668.0,1,32.89319,1.059197,0.6030453,3.7983341
501,2S_Wall,92180.0,92244.0,64.0,1,32.90033,1.05691,0.7976102,3.9784381
501,Wall_Part,92256.0,92556.0,300.0,1,32.89363,1.0568,0.7994044,3.8542666
501,2S_Wall_Right,92688.0,92844.0,156.0,1,33.3121,1.058772,-0.06144459,3.1469972
501,Wall_Part,92856.0,93036.0,180.0,1,33.12313,1.058488,-0.526346,2.640878
501,Desk2,93044.0,93244.0,200.0,1,32.88492,1.057038,-1.048823,2.0332837
501,Desk1,93256.0,93944.0,688.0,1,32.77277,1.057378,-1.656027,1.4091327
501,Desk2,93956.0,94012.0,56.0,1,32.7909,1.058645,-2.190573,0.8997343
501,Desk1,94020.0,94556.0,536.0,1,32.84051,1.058457,-2.187724,0.87822235
501,Stairs,94568.0,94620.0,52.0,1,33.32786,1.056895,-2.145639,3.328603
501,Stairs,94688.0,94744.0,56.0,1,33.12515,1.057035,-2.144764,3.3250828
501,Ground_Part,94756.0,94944.0,188.0,1,33.12409,1.056953,-2.144001,3.8050706
501,Gate,95020.0,95156.0,136.0,1,33.12736,1.057596,-2.144618,10.1024475
